geneID,gene_name,gene_type
ENSMMUG00000062428,Metazoa_SRP,misc_RNA
ENSMMUG00000050578,ENSMMUG00000050578,protein_coding
ENSMMUG00000021458,FBXL3,protein_coding
ENSMMUG00000065263,Metazoa_SRP,misc_RNA
ENSMMUG00000061728,Metazoa_SRP,misc_RNA
ENSMMUG00000004494,GGACT,protein_coding
ENSMMUG00000000481,TMTC4,protein_coding
ENSMMUG00000023076,DGKH,protein_coding
ENSMMUG00000056029,Metazoa_SRP,misc_RNA
ENSMMUG00000062740,ENSMMUG00000062740,lncRNA
ENSMMUG00000064411,ENSMMUG00000064411,lncRNA
ENSMMUG00000015856,NALCN,protein_coding
ENSMMUG00000013370,EEF1AKMT1,protein_coding
ENSMMUG00000021459,MYCBP2,protein_coding
ENSMMUG00000005847,HS6ST3,protein_coding
ENSMMUG00000041159,Metazoa_SRP,misc_RNA
ENSMMUG00000050273,ENSMMUG00000050273,protein_coding
ENSMMUG00000002873,ITGBL1,protein_coding
ENSMMUG00000055887,ENSMMUG00000055887,pseudogene
ENSMMUG00000002875,FGF14,protein_coding
ENSMMUG00000023083,AKAP11,protein_coding
ENSMMUG00000053701,Metazoa_SRP,misc_RNA
ENSMMUG00000024662,U1,snRNA
ENSMMUG00000058223,Y_RNA,Y_RNA
ENSMMUG00000060688,ENSMMUG00000060688,lncRNA
ENSMMUG00000007247,TPP2,protein_coding
ENSMMUG00000025050,Y_RNA,Y_RNA
ENSMMUG00000051911,ENSMMUG00000051911,lncRNA
ENSMMUG00000054971,ENSMMUG00000054971,lncRNA
ENSMMUG00000058110,ENSMMUG00000058110,lncRNA
ENSMMUG00000017048,KL,protein_coding
ENSMMUG00000063615,ENSMMUG00000063615,protein_coding
ENSMMUG00000061960,ENSMMUG00000061960,lncRNA
ENSMMUG00000017876,TNFSF11,protein_coding
ENSMMUG00000017052,STARD13,protein_coding
ENSMMUG00000014925,FAM216B,protein_coding
ENSMMUG00000014926,EPSTI1,protein_coding
ENSMMUG00000004560,CRYL1,protein_coding
ENSMMUG00000064090,mml-mir-7171,miRNA
ENSMMUG00000056651,ENSMMUG00000056651,protein_coding
ENSMMUG00000051269,ENSMMUG00000051269,lncRNA
ENSMMUG00000052269,DNAJC15,protein_coding
ENSMMUG00000003371,RFC3,protein_coding
ENSMMUG00000055203,ENSMMUG00000055203,pseudogene
ENSMMUG00000037043,U5,snRNA
ENSMMUG00000002330,ENOX1,protein_coding
ENSMMUG00000055592,Metazoa_SRP,misc_RNA
ENSMMUG00000060747,mml-mir-7168,miRNA
ENSMMUG00000061727,U2,snRNA
ENSMMUG00000021460,ENSMMUG00000021460,protein_coding
ENSMMUG00000049768,Metazoa_SRP,misc_RNA
ENSMMUG00000030685,ENSMMUG00000030685,protein_coding
ENSMMUG00000064270,ENSMMUG00000064270,protein_coding
ENSMMUG00000000048,SCEL,protein_coding
ENSMMUG00000025642,Y_RNA,Y_RNA
ENSMMUG00000039479,IL17D,protein_coding
ENSMMUG00000013367,IFT88,protein_coding
ENSMMUG00000056835,Metazoa_SRP,misc_RNA
ENSMMUG00000053503,ENSMMUG00000053503,pseudogene
ENSMMUG00000023295,GJB6,protein_coding
ENSMMUG00000010522,GJB2,protein_coding
ENSMMUG00000058859,ENSMMUG00000058859,lncRNA
ENSMMUG00000052705,GJA3,protein_coding
ENSMMUG00000030812,ZMYM2,protein_coding
ENSMMUG00000056489,ENSMMUG00000056489,protein_coding
ENSMMUG00000060976,Metazoa_SRP,misc_RNA
ENSMMUG00000001920,ZMYM5,protein_coding
ENSMMUG00000020262,PSPC1,protein_coding
ENSMMUG00000041171,Metazoa_SRP,misc_RNA
ENSMMUG00000020261,ENSMMUG00000020261,protein_coding
ENSMMUG00000057724,Y_RNA,Y_RNA
ENSMMUG00000058525,mml-mir-7165,miRNA
ENSMMUG00000023316,UBB,protein_coding
ENSMMUG00000063397,ENSMMUG00000063397,protein_coding
ENSMMUG00000062416,PNMT,protein_coding
ENSMMUG00000016268,BCL6B,protein_coding
ENSMMUG00000053904,ENSMMUG00000053904,lncRNA
ENSMMUG00000034787,U4,snRNA
ENSMMUG00000001347,PGAP3,protein_coding
ENSMMUG00000004896,CENPV,protein_coding
ENSMMUG00000055158,SLC16A13,protein_coding
ENSMMUG00000021176,SLC16A11,protein_coding
ENSMMUG00000030296,PIGL,protein_coding
ENSMMUG00000019667,TAOK1,protein_coding
ENSMMUG00000033948,ENSMMUG00000033948,miRNA
ENSMMUG00000021177,CLEC10A,protein_coding
ENSMMUG00000001348,ERBB2,protein_coding
ENSMMUG00000002523,NCOR1,protein_coding
ENSMMUG00000040495,ASGR2,protein_coding
ENSMMUG00000050742,SKAP1,protein_coding
ENSMMUG00000003247,ASGR1,protein_coding
ENSMMUG00000057447,ENSMMUG00000057447,protein_coding
ENSMMUG00000035496,U6,snRNA
ENSMMUG00000024213,U6,snRNA
ENSMMUG00000019670,ABHD15,protein_coding
ENSMMUG00000003866,TP53I13,protein_coding
ENSMMUG00000045526,Metazoa_SRP,misc_RNA
ENSMMUG00000046794,U6,snRNA
ENSMMUG00000010536,DLG4,protein_coding
ENSMMUG00000057192,U6,snRNA
ENSMMUG00000008949,TTC19,protein_coding
ENSMMUG00000052125,MIEN1,protein_coding
ENSMMUG00000014408,GIT1,protein_coding
ENSMMUG00000030294,ZSWIM7,protein_coding
ENSMMUG00000020775,GRB7,protein_coding
ENSMMUG00000061127,ADORA2B,protein_coding
ENSMMUG00000049005,ENSMMUG00000049005,lncRNA
ENSMMUG00000055550,Metazoa_SRP,misc_RNA
ENSMMUG00000054723,ENSMMUG00000054723,lncRNA
ENSMMUG00000017337,IKZF3,protein_coding
ENSMMUG00000063708,ENSMMUG00000063708,lncRNA
ENSMMUG00000052936,ENSMMUG00000052936,lncRNA
ENSMMUG00000059034,ENSMMUG00000059034,lncRNA
ENSMMUG00000064698,ENSMMUG00000064698,protein_coding
ENSMMUG00000053714,ENSMMUG00000053714,lncRNA
ENSMMUG00000014409,ANKRD13B,protein_coding
ENSMMUG00000050252,ENSMMUG00000050252,protein_coding
ENSMMUG00000050263,ENSMMUG00000050263,protein_coding
ENSMMUG00000064362,U3,snoRNA
ENSMMUG00000005378,TNFRSF13B,protein_coding
ENSMMUG00000057517,U6,snRNA
ENSMMUG00000020658,SNX11,protein_coding
ENSMMUG00000059552,ENSMMUG00000059552,lncRNA
ENSMMUG00000017341,ZPBP2,protein_coding
ENSMMUG00000014411,CORO6,protein_coding
ENSMMUG00000004587,GSDMB,pseudogene
ENSMMUG00000010538,ACADVL,protein_coding
ENSMMUG00000059256,DCXR,protein_coding
ENSMMUG00000013343,MPRIP,protein_coding
ENSMMUG00000019882,CBX1,protein_coding
ENSMMUG00000057790,ENSMMUG00000057790,protein_coding
ENSMMUG00000058758,ENSMMUG00000058758,protein_coding
ENSMMUG00000004586,ORMDL3,protein_coding
ENSMMUG00000028198,U6,snRNA
ENSMMUG00000064026,Metazoa_SRP,misc_RNA
ENSMMUG00000014413,SSH2,protein_coding
ENSMMUG00000030047,LRRC3C,protein_coding
ENSMMUG00000053397,ENSMMUG00000053397,protein_coding
ENSMMUG00000021935,NFE2L1,protein_coding
ENSMMUG00000064723,GSDMA,protein_coding
ENSMMUG00000032650,mml-mir-324,miRNA
ENSMMUG00000052091,DVL2,protein_coding
ENSMMUG00000010150,PELP1,protein_coding
ENSMMUG00000020382,PSMD3,protein_coding
ENSMMUG00000063446,mml-mir-7167,miRNA
ENSMMUG00000021934,COPZ2,protein_coding
ENSMMUG00000010895,RAC3,protein_coding
ENSMMUG00000002923,CSF3,protein_coding
ENSMMUG00000027029,ENSMMUG00000027029,miRNA
ENSMMUG00000002926,ENSMMUG00000002926,protein_coding
ENSMMUG00000049587,Metazoa_SRP,misc_RNA
ENSMMUG00000027919,U6,snRNA
ENSMMUG00000035846,SNORA70,snoRNA
ENSMMUG00000056350,ENSMMUG00000056350,snoRNA
ENSMMUG00000053079,Metazoa_SRP,misc_RNA
ENSMMUG00000004760,CDK5RAP3,protein_coding
ENSMMUG00000012118,EFCAB5,protein_coding
ENSMMUG00000037053,ENSMMUG00000037053,snoRNA
ENSMMUG00000002931,THRA,protein_coding
ENSMMUG00000012121,NSRP1,protein_coding
ENSMMUG00000002933,NR1D1,protein_coding
ENSMMUG00000026878,ENSMMUG00000026878,miRNA
ENSMMUG00000010543,PHF23,protein_coding
ENSMMUG00000003515,SLC6A4,protein_coding
ENSMMUG00000010545,GABARAP,protein_coding
ENSMMUG00000017654,ARRB2,protein_coding
ENSMMUG00000022315,MSL1,protein_coding
ENSMMUG00000010547,CTDNEP1,protein_coding
ENSMMUG00000061968,Metazoa_SRP,misc_RNA
ENSMMUG00000001026,BLMH,protein_coding
ENSMMUG00000000620,DHRS11,protein_coding
ENSMMUG00000061276,ENSMMUG00000061276,protein_coding
ENSMMUG00000045187,CASC3,protein_coding
ENSMMUG00000010549,ELP5,protein_coding
ENSMMUG00000035193,U6,snRNA
ENSMMUG00000050551,PRR15L,protein_coding
ENSMMUG00000056200,TMIGD1,protein_coding
ENSMMUG00000003325,PNPO,protein_coding
ENSMMUG00000010551,CLDN7,protein_coding
ENSMMUG00000055331,ENSMMUG00000055331,protein_coding
ENSMMUG00000028227,Y_RNA,Y_RNA
ENSMMUG00000056588,Y_RNA,Y_RNA
ENSMMUG00000012799,RFNG,protein_coding
ENSMMUG00000060080,U6,snRNA
ENSMMUG00000022709,SLC2A4,protein_coding
ENSMMUG00000051489,U6,snRNA
ENSMMUG00000037644,CPD,protein_coding
ENSMMUG00000015160,RAPGEFL1,protein_coding
ENSMMUG00000040856,Metazoa_SRP,misc_RNA
ENSMMUG00000004765,SP2,protein_coding
ENSMMUG00000013344,PLD6,protein_coding
ENSMMUG00000022712,YBX2,protein_coding
ENSMMUG00000013345,FLCN,protein_coding
ENSMMUG00000006206,ENSMMUG00000006206,protein_coding
ENSMMUG00000004892,MED11,protein_coding
ENSMMUG00000057488,Metazoa_SRP,misc_RNA
ENSMMUG00000056646,ENSMMUG00000056646,protein_coding
ENSMMUG00000053935,ENSMMUG00000053935,protein_coding
ENSMMUG00000023698,GOSR1,protein_coding
ENSMMUG00000061952,SP6,protein_coding
ENSMMUG00000004891,CXCL16,protein_coding
ENSMMUG00000004750,WIPF2,protein_coding
ENSMMUG00000043527,GPS2,protein_coding
ENSMMUG00000021486,MRPL10,protein_coding
ENSMMUG00000004755,CDC6,protein_coding
ENSMMUG00000004890,ZMYND15,protein_coding
ENSMMUG00000006207,NEURL4,protein_coding
ENSMMUG00000061605,LRRC46,protein_coding
ENSMMUG00000021091,COPS3,protein_coding
ENSMMUG00000012996,TM4SF5,protein_coding
ENSMMUG00000050728,ENSMMUG00000050728,protein_coding
ENSMMUG00000051505,ENSMMUG00000051505,protein_coding
ENSMMUG00000012997,VMO1,protein_coding
ENSMMUG00000019039,OSBPL7,protein_coding
ENSMMUG00000012998,GLTPD2,pseudogene
ENSMMUG00000038569,NT5M,protein_coding
ENSMMUG00000063796,Metazoa_SRP,misc_RNA
ENSMMUG00000000618,GGNBP2,protein_coding
ENSMMUG00000012486,RARA,protein_coding
ENSMMUG00000057946,COPRS,protein_coding
ENSMMUG00000049649,PSMB6,protein_coding
ENSMMUG00000061951,C17orf114,protein_coding
ENSMMUG00000058140,ENSMMUG00000058140,protein_coding
ENSMMUG00000062853,ENSMMUG00000062853,lncRNA
ENSMMUG00000054909,Y_RNA,Y_RNA
ENSMMUG00000005666,PLD2,protein_coding
ENSMMUG00000006491,MED9,protein_coding
ENSMMUG00000041892,ENSMMUG00000041892,pseudogene
ENSMMUG00000012489,GJD3,protein_coding
ENSMMUG00000006493,RASD1,protein_coding
ENSMMUG00000008941,TOP2A,protein_coding
ENSMMUG00000006211,ACAP1,protein_coding
ENSMMUG00000006495,PEMT,protein_coding
ENSMMUG00000020102,CCL4L1,protein_coding
ENSMMUG00000025515,U6,snRNA
ENSMMUG00000063861,Metazoa_SRP,misc_RNA
ENSMMUG00000060695,ENSMMUG00000060695,protein_coding
ENSMMUG00000019842,MAP2K4,protein_coding
ENSMMUG00000062917,ENSMMUG00000062917,protein_coding
ENSMMUG00000051190,Metazoa_SRP,misc_RNA
ENSMMUG00000063180,ENSMMUG00000063180,protein_coding
ENSMMUG00000039331,KCTD11,protein_coding
ENSMMUG00000053664,Metazoa_SRP,misc_RNA
ENSMMUG00000053744,ENSMMUG00000053744,protein_coding
ENSMMUG00000043522,ENSMMUG00000043522,lncRNA
ENSMMUG00000063456,Metazoa_SRP,misc_RNA
ENSMMUG00000034248,ENSMMUG00000034248,snRNA
ENSMMUG00000054332,ENSMMUG00000054332,lncRNA
ENSMMUG00000006213,TMEM95,protein_coding
ENSMMUG00000049300,U3,snoRNA
ENSMMUG00000058059,Metazoa_SRP,misc_RNA
ENSMMUG00000032669,ENSMMUG00000032669,miRNA
ENSMMUG00000057500,ENSMMUG00000057500,lncRNA
ENSMMUG00000049740,ENSMMUG00000049740,protein_coding
ENSMMUG00000007920,MYO19,protein_coding
ENSMMUG00000009384,IGFBP4,protein_coding
ENSMMUG00000055729,ENSMMUG00000055729,lncRNA
ENSMMUG00000060547,Metazoa_SRP,misc_RNA
ENSMMUG00000055819,ENSMMUG00000055819,protein_coding
ENSMMUG00000015616,TNK1,protein_coding
ENSMMUG00000023377,RAI1,protein_coding
ENSMMUG00000056717,Metazoa_SRP,misc_RNA
ENSMMUG00000013281,MYOCD,protein_coding
ENSMMUG00000009386,TNS4,protein_coding
ENSMMUG00000015617,PLSCR3,protein_coding
ENSMMUG00000023379,ENSMMUG00000023379,protein_coding
ENSMMUG00000051467,Metazoa_SRP,misc_RNA
ENSMMUG00000023375,SREBF1,protein_coding
ENSMMUG00000049328,ENSMMUG00000049328,lncRNA
ENSMMUG00000050816,ENSMMUG00000050816,lncRNA
ENSMMUG00000002102,CCR7,protein_coding
ENSMMUG00000059389,Metazoa_SRP,misc_RNA
ENSMMUG00000020403,UTP6,protein_coding
ENSMMUG00000022515,ARHGAP44,protein_coding
ENSMMUG00000002404,MINK1,protein_coding
ENSMMUG00000015618,TMEM256,protein_coding
ENSMMUG00000004005,SMARCE1,protein_coding
ENSMMUG00000061541,Y_RNA,Y_RNA
ENSMMUG00000057231,TBX21,protein_coding
ENSMMUG00000007923,PIGW,protein_coding
ENSMMUG00000055083,NLGN2,protein_coding
ENSMMUG00000032826,mml-mir-33b,miRNA
ENSMMUG00000007918,ZNHIT3,protein_coding
ENSMMUG00000053845,ENSMMUG00000053845,lncRNA
ENSMMUG00000019762,TBKBP1,protein_coding
ENSMMUG00000015622,SPEM1,protein_coding
ENSMMUG00000007917,CA4,protein_coding
ENSMMUG00000015623,SPEM2,protein_coding
ENSMMUG00000003349,TOM1L2,protein_coding
ENSMMUG00000064650,ENSMMUG00000064650,pseudogene
ENSMMUG00000004004,KRT222,protein_coding
ENSMMUG00000008605,NF1,protein_coding
ENSMMUG00000009709,TMEM102,protein_coding
ENSMMUG00000064071,ENSMMUG00000064071,protein_coding
ENSMMUG00000005222,DOC2B,protein_coding
ENSMMUG00000061498,FGF11,protein_coding
ENSMMUG00000012800,GPS1,protein_coding
ENSMMUG00000019760,KPNB1,protein_coding
ENSMMUG00000017690,CHRNB1,protein_coding
ENSMMUG00000023592,KRT24,protein_coding
ENSMMUG00000017113,ENSMMUG00000017113,protein_coding
ENSMMUG00000057624,Metazoa_SRP,misc_RNA
ENSMMUG00000038897,RPH3AL,protein_coding
ENSMMUG00000001492,KRT25,protein_coding
ENSMMUG00000023616,ZBTB4,protein_coding
ENSMMUG00000001495,KRT26,protein_coding
ENSMMUG00000023619,ENSMMUG00000023619,protein_coding
ENSMMUG00000023620,POLR2A,protein_coding
ENSMMUG00000053395,ENSMMUG00000053395,pseudogene
ENSMMUG00000013436,ENSMMUG00000013436,protein_coding
ENSMMUG00000001497,KRT27,protein_coding
ENSMMUG00000058876,ENSMMUG00000058876,protein_coding
ENSMMUG00000001533,C16H17orf97,pseudogene
ENSMMUG00000060007,ENSMMUG00000060007,protein_coding
ENSMMUG00000050200,Y_RNA,Y_RNA
ENSMMUG00000054386,ENSMMUG00000054386,lncRNA
ENSMMUG00000001499,KRT28,protein_coding
ENSMMUG00000006327,TNFSF12,protein_coding
ENSMMUG00000005869,NPEPPS,protein_coding
ENSMMUG00000001500,KRT10,protein_coding
ENSMMUG00000014450,ELAC2,protein_coding
ENSMMUG00000060823,RFLNB,protein_coding
ENSMMUG00000002942,DRC3,protein_coding
ENSMMUG00000052611,ENSMMUG00000052611,protein_coding
ENSMMUG00000043282,ENSMMUG00000043282,protein_coding
ENSMMUG00000001502,KRT12,protein_coding
ENSMMUG00000003042,VPS53,protein_coding
ENSMMUG00000064684,ENSMMUG00000064684,protein_coding
ENSMMUG00000026333,Y_RNA,Y_RNA
ENSMMUG00000001503,KRT20,protein_coding
ENSMMUG00000003657,ATPAF2,protein_coding
ENSMMUG00000021635,RECQL5,protein_coding
ENSMMUG00000001505,KRT23,protein_coding
ENSMMUG00000005900,GID4,protein_coding
ENSMMUG00000019920,TMUB2,protein_coding
ENSMMUG00000001510,KRT39,protein_coding
ENSMMUG00000001142,KRT40,protein_coding
ENSMMUG00000012803,DUS1L,protein_coding
ENSMMUG00000063604,SMIM5,protein_coding
ENSMMUG00000021409,DRG2,protein_coding
ENSMMUG00000019923,ATXN7L3,protein_coding
ENSMMUG00000061055,Y_RNA,Y_RNA
ENSMMUG00000021636,SAP30BP,protein_coding
ENSMMUG00000049644,ENSMMUG00000049644,pseudogene
ENSMMUG00000020300,KRTAP1-4,protein_coding
ENSMMUG00000030213,MRPL45,protein_coding
ENSMMUG00000020299,ENSMMUG00000020299,protein_coding
ENSMMUG00000020301,ENSMMUG00000020301,protein_coding
ENSMMUG00000053239,ENSMMUG00000053239,protein_coding
ENSMMUG00000062533,ENSMMUG00000062533,protein_coding
ENSMMUG00000020528,GPR179,protein_coding
ENSMMUG00000050719,ENSMMUG00000050719,protein_coding
ENSMMUG00000045996,ENSMMUG00000045996,protein_coding
ENSMMUG00000055553,KRTAP29-1,protein_coding
ENSMMUG00000059675,ENSMMUG00000059675,lncRNA
ENSMMUG00000061778,ENSMMUG00000061778,protein_coding
ENSMMUG00000038207,ENSMMUG00000038207,protein_coding
ENSMMUG00000060042,ENSMMUG00000060042,pseudogene
ENSMMUG00000062412,ENSMMUG00000062412,lncRNA
ENSMMUG00000063519,ENSMMUG00000063519,lncRNA
ENSMMUG00000055904,ENSMMUG00000055904,protein_coding
ENSMMUG00000008050,HS3ST3A1,protein_coding
ENSMMUG00000020305,ENSMMUG00000020305,protein_coding
ENSMMUG00000001116,SUZ12,protein_coding
ENSMMUG00000059515,ENSMMUG00000059515,pseudogene
ENSMMUG00000019924,UBTF,protein_coding
ENSMMUG00000020531,SOCS7,protein_coding
ENSMMUG00000020311,ENSMMUG00000020311,pseudogene
ENSMMUG00000063420,Metazoa_SRP,misc_RNA
ENSMMUG00000006332,ENSMMUG00000006332,protein_coding
ENSMMUG00000063253,U1,snRNA
ENSMMUG00000052306,Metazoa_SRP,misc_RNA
ENSMMUG00000009069,CRLF3,protein_coding
ENSMMUG00000057266,ENSMMUG00000057266,lncRNA
ENSMMUG00000045776,KRTAP4-2,protein_coding
ENSMMUG00000018344,MYO15A,protein_coding
ENSMMUG00000016157,COX10,protein_coding
ENSMMUG00000065282,KRTAP4-1,protein_coding
ENSMMUG00000015195,ENSMMUG00000015195,protein_coding
ENSMMUG00000055344,TLCD3A,protein_coding
ENSMMUG00000056476,ENSMMUG00000056476,protein_coding
ENSMMUG00000010752,ENSMMUG00000010752,pseudogene
ENSMMUG00000065140,ENSMMUG00000065140,protein_coding
ENSMMUG00000062227,Metazoa_SRP,misc_RNA
ENSMMUG00000030401,GEMIN4,protein_coding
ENSMMUG00000051819,Metazoa_SRP,misc_RNA
ENSMMUG00000061231,ENSMMUG00000061231,protein_coding
ENSMMUG00000056758,ENSMMUG00000056758,pseudogene
ENSMMUG00000050361,ENSMMUG00000050361,protein_coding
ENSMMUG00000050492,KRTAP16-1,protein_coding
ENSMMUG00000053284,HS3ST3B1,protein_coding
ENSMMUG00000011417,GLOD4,protein_coding
ENSMMUG00000040177,ATAD5,protein_coding
ENSMMUG00000050236,ENSMMUG00000050236,pseudogene
ENSMMUG00000021763,ITGB4,protein_coding
ENSMMUG00000006399,CCT6B,protein_coding
ENSMMUG00000013499,EIF4A1,protein_coding
ENSMMUG00000063248,ENSMMUG00000063248,lncRNA
ENSMMUG00000017100,SLC4A1,protein_coding
ENSMMUG00000059437,ENSMMUG00000059437,lncRNA
ENSMMUG00000033155,SNORA48,snoRNA
ENSMMUG00000054281,ENSMMUG00000054281,lncRNA
ENSMMUG00000037310,ENSMMUG00000037310,snoRNA
ENSMMUG00000049272,ENSMMUG00000049272,lncRNA
ENSMMUG00000023917,ENSMMUG00000023917,snoRNA
ENSMMUG00000062542,ENSMMUG00000062542,protein_coding
ENSMMUG00000013501,CD68,protein_coding
ENSMMUG00000002206,PMP22,protein_coding
ENSMMUG00000053675,ENSMMUG00000053675,lncRNA
ENSMMUG00000039625,Metazoa_SRP,misc_RNA
ENSMMUG00000051496,ENSMMUG00000051496,snoRNA
ENSMMUG00000060467,MRM3,protein_coding
ENSMMUG00000048300,U6,snRNA
ENSMMUG00000052977,ENSMMUG00000052977,protein_coding
ENSMMUG00000006402,ZNF830,protein_coding
ENSMMUG00000036226,ENSMMUG00000036226,scaRNA
ENSMMUG00000018352,ALKBH5,protein_coding
ENSMMUG00000054378,ENSMMUG00000054378,snoRNA
ENSMMUG00000016565,C16H17orf64,protein_coding
ENSMMUG00000002208,TEKT3,protein_coding
ENSMMUG00000004794,LIG3,protein_coding
ENSMMUG00000052890,KRTAP17-1,protein_coding
ENSMMUG00000013983,RUNDC3A,protein_coding
ENSMMUG00000062362,KRT33A,protein_coding
ENSMMUG00000013503,MPDU1,protein_coding
ENSMMUG00000040305,Metazoa_SRP,misc_RNA
ENSMMUG00000016566,APPBP2,protein_coding
ENSMMUG00000050172,ENSMMUG00000050172,protein_coding
ENSMMUG00000060821,ENSMMUG00000060821,protein_coding
ENSMMUG00000011425,NXN,protein_coding
ENSMMUG00000052534,KRT33B,protein_coding
ENSMMUG00000020020,ARHGAP23,protein_coding
ENSMMUG00000010754,KRT34,protein_coding
ENSMMUG00000047241,U6,snRNA
ENSMMUG00000039702,Metazoa_SRP,misc_RNA
ENSMMUG00000018353,LLGL1,protein_coding
ENSMMUG00000064317,KRT31,protein_coding
ENSMMUG00000057228,SOX15,protein_coding
ENSMMUG00000008130,ABR,protein_coding
ENSMMUG00000019203,TVP23B,protein_coding
ENSMMUG00000013510,FXR2,protein_coding
ENSMMUG00000064315,Metazoa_SRP,misc_RNA
ENSMMUG00000018643,KRT37,protein_coding
ENSMMUG00000017944,SLC25A39,protein_coding
ENSMMUG00000049452,Metazoa_SRP,misc_RNA
ENSMMUG00000018049,PPM1D,protein_coding
ENSMMUG00000049208,KRT38,protein_coding
ENSMMUG00000033076,U6,snRNA
ENSMMUG00000052827,TEFM,protein_coding
ENSMMUG00000018644,KRT32,protein_coding
ENSMMUG00000055380,Metazoa_SRP,misc_RNA
ENSMMUG00000028044,U6,snRNA
ENSMMUG00000009077,ADAP2,protein_coding
ENSMMUG00000048626,Metazoa_SRP,misc_RNA
ENSMMUG00000059217,ENSMMUG00000059217,protein_coding
ENSMMUG00000012811,FASN,protein_coding
ENSMMUG00000053216,U2,snRNA
ENSMMUG00000018645,KRT35,protein_coding
ENSMMUG00000023751,GRN,protein_coding
ENSMMUG00000057920,ENSMMUG00000057920,snoRNA
ENSMMUG00000018646,KRT36,protein_coding
ENSMMUG00000041006,FAM171A2,protein_coding
ENSMMUG00000013511,SAT2,protein_coding
ENSMMUG00000017197,BCAS3,protein_coding
ENSMMUG00000059862,ENSMMUG00000059862,protein_coding
ENSMMUG00000040413,ENSMMUG00000040413,protein_coding
ENSMMUG00000029840,Metazoa_SRP,misc_RNA
ENSMMUG00000007967,RNF135,protein_coding
ENSMMUG00000012659,ITGA2B,protein_coding
ENSMMUG00000061829,ENSMMUG00000061829,protein_coding
ENSMMUG00000013513,SHBG,protein_coding
ENSMMUG00000002353,ENSMMUG00000002353,pseudogene
ENSMMUG00000019200,ENSMMUG00000019200,protein_coding
ENSMMUG00000018222,RHOT1,protein_coding
ENSMMUG00000009895,KRT16,protein_coding
ENSMMUG00000044486,ATP1B2,protein_coding
ENSMMUG00000008639,TP53,protein_coding
ENSMMUG00000000750,RFFL,protein_coding
ENSMMUG00000012658,GPATCH8,protein_coding
ENSMMUG00000005041,SRCIN1,protein_coding
ENSMMUG00000054196,TRIM16,protein_coding
ENSMMUG00000054769,Metazoa_SRP,misc_RNA
ENSMMUG00000040887,Metazoa_SRP,misc_RNA
ENSMMUG00000008637,WRAP53,protein_coding
ENSMMUG00000059319,Y_RNA,Y_RNA
ENSMMUG00000008129,TIMM22,protein_coding
ENSMMUG00000052098,ENSMMUG00000052098,protein_coding
ENSMMUG00000047910,Metazoa_SRP,misc_RNA
ENSMMUG00000051629,ENSMMUG00000051629,snoRNA
ENSMMUG00000054450,Metazoa_SRP,misc_RNA
ENSMMUG00000058498,ENSMMUG00000058498,protein_coding
ENSMMUG00000046656,TBX2,protein_coding
ENSMMUG00000063406,ENSMMUG00000063406,protein_coding
ENSMMUG00000057873,TRARG1,protein_coding
ENSMMUG00000002354,ENSMMUG00000002354,protein_coding
ENSMMUG00000019378,YWHAE,protein_coding
ENSMMUG00000018355,FLII,protein_coding
ENSMMUG00000051933,TBX4,protein_coding
ENSMMUG00000044689,Metazoa_SRP,misc_RNA
ENSMMUG00000056108,ENSMMUG00000056108,snoRNA
ENSMMUG00000054463,ENSMMUG00000054463,protein_coding
ENSMMUG00000050821,U6,snRNA
ENSMMUG00000030298,ENSMMUG00000030298,protein_coding
ENSMMUG00000035552,Vault,vault_RNA
ENSMMUG00000011038,FZD2,protein_coding
ENSMMUG00000000744,FNDC8,protein_coding
ENSMMUG00000059205,Metazoa_SRP,misc_RNA
ENSMMUG00000040390,CRK,protein_coding
ENSMMUG00000064290,ENSMMUG00000064290,protein_coding
ENSMMUG00000003158,RHBDL3,protein_coding
ENSMMUG00000041485,ENSMMUG00000041485,lncRNA
ENSMMUG00000015047,MEIOC,protein_coding
ENSMMUG00000056053,ENSMMUG00000056053,protein_coding
ENSMMUG00000000751,NLE1,protein_coding
ENSMMUG00000065336,Metazoa_SRP,misc_RNA
ENSMMUG00000055211,ENSMMUG00000055211,protein_coding
ENSMMUG00000021765,GALK1,protein_coding
ENSMMUG00000009133,RAD51C,protein_coding
ENSMMUG00000018653,KRT19,protein_coding
