case,name,taxonomy_id,taxonomy_lvl,kraken_assigned_reads,added_reads,new_est_reads,fraction_total_reads,group,sex,log,n
29.unmapped,Legionella hackeliae,449,S,170,55,225,5.00E-05,malt,fem,-4.301029996,1
29.unmapped,Legionella anisa,28082,S,77,16,93,2.00E-05,malt,fem,-4.698970004,1
29.unmapped,Legionella lansingensis,45067,S,74,5,79,2.00E-05,malt,fem,-4.698970004,1
29.unmapped,Legionella longbeachae,450,S,61,369,430,1.00E-04,malt,fem,-4,1
29.unmapped,Legionella waltersii,66969,S,33,7,40,1.00E-05,malt,fem,-5,1
29.unmapped,Tatlockia micdadei,451,S,273,39,312,7.00E-05,malt,fem,-4.15490196,1
29.unmapped,Coxiella endosymbiont of Amblyomma americanum,325775,S,677,40,717,0.00017,malt,fem,-3.769551079,1
29.unmapped,Coxiella burnetii,777,S,306,16,322,7.00E-05,malt,fem,-4.15490196,1
29.unmapped,Coxiella-like endosymbiont,1592897,S,61,275,336,8.00E-05,malt,fem,-4.096910013,1
29.unmapped,Lysobacter maris,1605891,S,418,472,890,0.00021,malt,fem,-3.677780705,1
29.unmapped,Lysobacter sp. TY2-98,2290922,S,246,158,404,9.00E-05,malt,fem,-4.045757491,1
29.unmapped,Lysobacter capsici,435897,S,109,118,227,5.00E-05,malt,fem,-4.301029996,1
29.unmapped,Luteimonas sp. 83-4,2172536,S,473,590,1063,0.00025,malt,fem,-3.602059991,1
29.unmapped,Luteimonas sp. 100111,2006110,S,180,184,364,8.00E-05,malt,fem,-4.096910013,1
29.unmapped,Luteimonas sp. JM171,1896164,S,81,78,159,4.00E-05,malt,fem,-4.397940009,1
29.unmapped,Stenotrophomonas maltophilia,40324,S,262,654,916,0.00021,malt,fem,-3.677780705,1
29.unmapped,Stenotrophomonas sp. LM091,1904944,S,119,254,373,9.00E-05,malt,fem,-4.045757491,1
29.unmapped,Stenotrophomonas acidaminiphila,128780,S,18,44,62,1.00E-05,malt,fem,-5,1
29.unmapped,Stenotrophomonas sp. MYb57,1827305,S,12,47,59,1.00E-05,malt,fem,-5,1
29.unmapped,Pseudoxanthomonas spadix,415229,S,338,638,976,0.00023,malt,fem,-3.638272164,1
29.unmapped,Pseudoxanthomonas suwonensis,314722,S,222,452,674,0.00016,malt,fem,-3.795880017,1
29.unmapped,Xanthomonas oryzae,347,S,64,82,146,3.00E-05,malt,fem,-4.522878745,1
29.unmapped,Xanthomonas campestris,339,S,57,130,187,4.00E-05,malt,fem,-4.397940009,1
29.unmapped,Xanthomonas albilineans,29447,S,54,211,265,6.00E-05,malt,fem,-4.22184875,1
29.unmapped,Xanthomonas translucens,343,S,14,145,159,4.00E-05,malt,fem,-4.397940009,1
29.unmapped,Xanthomonas citri,346,S,14,699,713,0.00017,malt,fem,-3.769551079,1
29.unmapped,Xanthomonas phaseoli,1985254,S,14,26,40,1.00E-05,malt,fem,-5,1
29.unmapped,Xylella fastidiosa,2371,S,118,93,211,5.00E-05,malt,fem,-4.301029996,1
29.unmapped,Xylella taiwanensis,1444770,S,48,40,88,2.00E-05,malt,fem,-4.698970004,1
29.unmapped,Dokdonella koreensis,323415,S,899,870,1769,0.00041,malt,fem,-3.387216143,1
29.unmapped,Ahniella affigens,2021234,S,494,48,542,0.00013,malt,fem,-3.886056648,1
29.unmapped,Dyella thiooxydans,445710,S,278,566,844,2.00E-04,malt,fem,-3.698970004,1
29.unmapped,Luteibacter rhizovicinus,242606,S,281,209,490,0.00011,malt,fem,-3.958607315,1
29.unmapped,Frateuria aurantia,81475,S,72,65,137,3.00E-05,malt,fem,-4.522878745,1
29.unmapped,Rhodanobacter denitrificans,666685,S,10,24,34,1.00E-05,malt,fem,-5,1
29.unmapped,Cellvibrio sp. PSBB023,1945512,S,1942,1792,3734,0.00087,malt,fem,-3.060480747,1
29.unmapped,Cellvibrio sp. PSBB006,1987723,S,329,246,575,0.00013,malt,fem,-3.886056648,1
29.unmapped,Cellvibrio japonicus,155077,S,129,134,263,6.00E-05,malt,fem,-4.22184875,1
29.unmapped,Agarilytica rhodophyticola,1737490,S,315,51,366,8.00E-05,malt,fem,-4.096910013,1
29.unmapped,Simiduia agarivorans,447471,S,295,93,388,9.00E-05,malt,fem,-4.045757491,1
29.unmapped,Saccharophagus degradans,86304,S,108,36,144,3.00E-05,malt,fem,-4.522878745,1
29.unmapped,Teredinibacter turnerae,2426,S,29,12,41,1.00E-05,malt,fem,-5,1
29.unmapped,Halioglobus japonicus,930805,S,214,178,392,9.00E-05,malt,fem,-4.045757491,1
29.unmapped,Halioglobus pacificus,930806,S,209,175,384,9.00E-05,malt,fem,-4.045757491,1
29.unmapped,Congregibacter litoralis,393662,S,242,376,618,0.00014,malt,fem,-3.853871964,1
29.unmapped,Spongiibacter sp. IMCC21906,1620392,S,242,297,539,0.00013,malt,fem,-3.886056648,1
29.unmapped,Zhongshania aliphaticivorans,1470434,S,202,34,236,5.00E-05,malt,fem,-4.301029996,1
29.unmapped,Oceanicoccus sagamiensis,716816,S,164,12,176,4.00E-05,malt,fem,-4.397940009,1
29.unmapped,Microbulbifer thermotolerans,252514,S,102,132,234,5.00E-05,malt,fem,-4.301029996,1
29.unmapped,Microbulbifer agarilyticus,260552,S,10,16,26,1.00E-05,malt,fem,-5,1
29.unmapped,Microbulbifer sp. A4B17,359370,S,10,19,29,1.00E-05,malt,fem,-5,1
29.unmapped,Marinobacter sp. Arc7-DN-1,2304594,S,88,732,820,0.00019,malt,fem,-3.721246399,1
29.unmapped,Marinobacter similis,1420916,S,35,141,176,4.00E-05,malt,fem,-4.397940009,1
29.unmapped,Marinobacter sp. LQ44,1749259,S,11,175,186,4.00E-05,malt,fem,-4.397940009,1
29.unmapped,Agarivorans gilvus,680279,S,530,54,584,0.00014,malt,fem,-3.853871964,1
29.unmapped,Catenovulum sp. CCB-QB4,2172099,S,256,16,272,6.00E-05,malt,fem,-4.22184875,1
29.unmapped,Alteromonas macleodii,28108,S,55,12,67,2.00E-05,malt,fem,-4.698970004,1
29.unmapped,Alteromonas australica,589873,S,53,4,57,1.00E-05,malt,fem,-5,1
29.unmapped,Alteromonas mediterranea,314275,S,15,2878,2893,0.00067,malt,fem,-3.173925197,1
29.unmapped,Salinimonas sp. N102,2303538,S,81,18,99,2.00E-05,malt,fem,-4.698970004,1
29.unmapped,Paraglaciecola psychrophila,326544,S,31,1,32,1.00E-05,malt,fem,-5,1
29.unmapped,Pseudoalteromonas tunicata,314281,S,215,33,248,6.00E-05,malt,fem,-4.22184875,1
29.unmapped,Pseudoalteromonas donghaensis,621376,S,145,53,198,5.00E-05,malt,fem,-4.301029996,1
29.unmapped,Pseudoalteromonas piscicida,43662,S,110,269,379,9.00E-05,malt,fem,-4.045757491,1
29.unmapped,Pseudoalteromonas sp. SM9913,234831,S,11,744,755,0.00018,malt,fem,-3.744727495,1
29.unmapped,Shewanella pealeana,70864,S,155,21,176,4.00E-05,malt,fem,-4.397940009,1
29.unmapped,Shewanella baltica,62322,S,125,1069,1194,0.00028,malt,fem,-3.552841969,1
29.unmapped,Shewanella sp. Pdp11,2059264,S,125,104,229,5.00E-05,malt,fem,-4.301029996,1
29.unmapped,Shewanella sp. ANA-3,94122,S,54,41,95,2.00E-05,malt,fem,-4.698970004,1
29.unmapped,Shewanella denitrificans,192073,S,23,2,25,1.00E-05,malt,fem,-5,1
29.unmapped,Shewanella japonica,93973,S,22,1,23,1.00E-05,malt,fem,-5,1
29.unmapped,Shewanella putrefaciens,24,S,20,6,26,1.00E-05,malt,fem,-5,1
29.unmapped,Idiomarinaceae bacterium HL-53,1298881,S,114,51,165,4.00E-05,malt,fem,-4.397940009,1
29.unmapped,Thalassotalea crassostreae,1763536,S,142,336,478,0.00011,malt,fem,-3.958607315,1
29.unmapped,Colwellia psychrerythraea,28229,S,25,56,81,2.00E-05,malt,fem,-4.698970004,1
29.unmapped,Colwellia sp. PAMC 20917,1816218,S,23,46,69,2.00E-05,malt,fem,-4.698970004,1
29.unmapped,Colwellia sp. Arc7-D,2161872,S,10,53,63,1.00E-05,malt,fem,-5,1
29.unmapped,Moritella viscosa,80854,S,95,36,131,3.00E-05,malt,fem,-4.522878745,1
29.unmapped,Ferrimonas balearica,44012,S,49,7,56,1.00E-05,malt,fem,-5,1
29.unmapped,Nitrosococcus halophilus,133539,S,240,40,280,6.00E-05,malt,fem,-4.22184875,1
29.unmapped,Nitrosococcus watsonii,473531,S,189,234,423,1.00E-04,malt,fem,-4,1
29.unmapped,Nitrosococcus oceani,1229,S,23,27,50,1.00E-05,malt,fem,-5,1
29.unmapped,Candidatus Thiodictyon syntrophicum,1166950,S,661,212,873,2.00E-04,malt,fem,-3.698970004,1
29.unmapped,Thiocystis violascens,73141,S,241,127,368,9.00E-05,malt,fem,-4.045757491,1
29.unmapped,Chromatiaceae bacterium 2141T.STBD.0c.01a,1978339,S,184,52,236,5.00E-05,malt,fem,-4.301029996,1
29.unmapped,Candidatus Nitrosoglobus terrae,1630141,S,161,57,218,5.00E-05,malt,fem,-4.301029996,1
29.unmapped,Allochromatium vinosum,1049,S,107,142,249,6.00E-05,malt,fem,-4.22184875,1
29.unmapped,Thioflavicoccus mobilis,80679,S,107,78,185,4.00E-05,malt,fem,-4.397940009,1
29.unmapped,Marichromatium purpuratum,37487,S,82,104,186,4.00E-05,malt,fem,-4.397940009,1
29.unmapped,Thioalkalivibrio sulfidiphilus,1033854,S,205,246,451,1.00E-04,malt,fem,-4,1
29.unmapped,Thioalkalivibrio versutus,106634,S,57,149,206,5.00E-05,malt,fem,-4.301029996,1
29.unmapped,Thioalkalivibrio nitratireducens,186931,S,19,271,290,7.00E-05,malt,fem,-4.15490196,1
29.unmapped,Halorhodospira halochloris,1052,S,213,33,246,6.00E-05,malt,fem,-4.22184875,1
29.unmapped,Halorhodospira halophila,1053,S,172,51,223,5.00E-05,malt,fem,-4.301029996,1
29.unmapped,Spiribacter curvatus,1335757,S,237,113,350,8.00E-05,malt,fem,-4.096910013,1
29.unmapped,Spiribacter salinus,1335746,S,60,28,88,2.00E-05,malt,fem,-4.698970004,1
29.unmapped,Acidihalobacter prosperus,160660,S,250,111,361,8.00E-05,malt,fem,-4.096910013,1
29.unmapped,Acidihalobacter ferrooxidans,1765967,S,61,27,88,2.00E-05,malt,fem,-4.698970004,1
29.unmapped,Alkalilimnicola ehrlichii,351052,S,281,123,404,9.00E-05,malt,fem,-4.045757491,1
29.unmapped,Granulosicoccus antarcticus,437505,S,418,25,443,1.00E-04,malt,fem,-4,1
29.unmapped,Wenzhouxiangella marina,1579979,S,275,67,342,8.00E-05,malt,fem,-4.096910013,1
29.unmapped,Woeseia oceani,1548547,S,186,17,203,5.00E-05,malt,fem,-4.301029996,1
29.unmapped,Halothiobacillus neapolitanus,927,S,20,88,108,3.00E-05,malt,fem,-4.522878745,1
29.unmapped,Methylomonas denitrificans,1538553,S,597,1339,1936,0.00045,malt,fem,-3.346787486,1
29.unmapped,Methylomonas methanica,421,S,123,189,312,7.00E-05,malt,fem,-4.15490196,1
29.unmapped,Methylomicrobium album,39775,S,1017,725,1742,4.00E-04,malt,fem,-3.397940009,1
29.unmapped,Methylomicrobium alcaliphilum,271065,S,607,303,910,0.00021,malt,fem,-3.677780705,1
29.unmapped,Methylovulum psychrotolerans,1704499,S,959,200,1159,0.00027,malt,fem,-3.568636236,1
29.unmapped,Methylocaldum marinum,1432792,S,370,89,459,0.00011,malt,fem,-3.958607315,1
29.unmapped,Methylococcus capsulatus,414,S,135,60,195,5.00E-05,malt,fem,-4.301029996,1
29.unmapped,Aeromonas salmonicida,645,S,546,9974,10520,0.00244,malt,fem,-2.612610174,1
29.unmapped,Aeromonas veronii,654,S,132,82,214,5.00E-05,malt,fem,-4.301029996,1
29.unmapped,Aeromonas media,651,S,115,176,291,7.00E-05,malt,fem,-4.15490196,1
29.unmapped,Aeromonas hydrophila,644,S,60,1515,1575,0.00037,malt,fem,-3.431798276,1
29.unmapped,Aeromonas caviae,648,S,31,85,116,3.00E-05,malt,fem,-4.522878745,1
29.unmapped,Aeromonas schubertii,652,S,30,9,39,1.00E-05,malt,fem,-5,1
29.unmapped,Aeromonas rivipollensis,948519,S,16,8,24,1.00E-05,malt,fem,-5,1
29.unmapped,Aeromonas sp. ASNIH4,1636609,S,10,28,38,1.00E-05,malt,fem,-5,1
29.unmapped,Tolumonas auensis,43948,S,727,229,956,0.00022,malt,fem,-3.657577319,1
29.unmapped,Oceanisphaera avium,1903694,S,61,152,213,5.00E-05,malt,fem,-4.301029996,1
29.unmapped,Oceanisphaera profunda,1416627,S,23,53,76,2.00E-05,malt,fem,-4.698970004,1
29.unmapped,Zobellella denitrificans,347534,S,176,125,301,7.00E-05,malt,fem,-4.15490196,1
29.unmapped,Thiohalobacter thiocyanaticus,585455,S,1374,384,1758,0.00041,malt,fem,-3.387216143,1
29.unmapped,gamma proteobacterium HdN1,83406,S,624,85,709,0.00016,malt,fem,-3.795880017,1
29.unmapped,endosymbiont of unidentified scaly snail isolate Monju,1248727,S,103,32,135,3.00E-05,malt,fem,-4.522878745,1
29.unmapped,Gammaproteobacteria bacterium DM2,2169539,S,88,14,102,2.00E-05,malt,fem,-4.698970004,1
29.unmapped,Gammaproteobacteria bacterium ESL0073,2070539,S,33,3,36,1.00E-05,malt,fem,-5,1
29.unmapped,Candidatus Ruthia magnifica,386487,S,80,442,522,0.00012,malt,fem,-3.920818754,1
29.unmapped,Calyptogena okutanii thioautotrophic gill symbiont,410330,S,74,453,527,0.00012,malt,fem,-3.920818754,1
29.unmapped,Candidatus Baumannia cicadellinicola,186490,S,548,53,601,0.00014,malt,fem,-3.853871964,1
29.unmapped,Thiolapillus brandeum,1076588,S,270,32,302,7.00E-05,malt,fem,-4.15490196,1
29.unmapped,Pseudohongiella spirulinae,1249552,S,164,7,171,4.00E-05,malt,fem,-4.397940009,1
29.unmapped,Candidatus Thioglobus singularis,1427364,S,117,77,194,5.00E-05,malt,fem,-4.301029996,1
29.unmapped,Sedimenticola thiotaurini,1543721,S,94,17,111,3.00E-05,malt,fem,-4.522878745,1
29.unmapped,Gallaecimonas sp. HK-28,2291597,S,33,7,40,1.00E-05,malt,fem,-5,1
29.unmapped,Pasteurella multocida,747,S,2280,12876,15156,0.00352,malt,fem,-2.453457337,1
29.unmapped,Aggregatibacter actinomycetemcomitans,714,S,298,84,382,9.00E-05,malt,fem,-4.045757491,1
29.unmapped,Aggregatibacter aphrophilus,732,S,59,8,67,2.00E-05,malt,fem,-4.698970004,1
29.unmapped,Gallibacterium anatis,750,S,285,38,323,7.00E-05,malt,fem,-4.15490196,1
29.unmapped,Haemophilus influenzae,727,S,102,107,209,5.00E-05,malt,fem,-4.301029996,1
29.unmapped,Actinobacillus pleuropneumoniae,715,S,30,64,94,2.00E-05,malt,fem,-4.698970004,1
29.unmapped,Actinobacillus suis,716,S,23,18,41,1.00E-05,malt,fem,-5,1
29.unmapped,Bibersteinia trehalosi,47735,S,96,68,164,4.00E-05,malt,fem,-4.397940009,1
29.unmapped,Mannheimia varigena,85404,S,36,23,59,1.00E-05,malt,fem,-5,1
29.unmapped,Mannheimia haemolytica,75985,S,22,6,28,1.00E-05,malt,fem,-5,1
29.unmapped,Vibrio vulnificus,672,S,848,659,1507,0.00035,malt,fem,-3.455931956,1
29.unmapped,Vibrio cholerae,666,S,709,16266,16975,0.00394,malt,fem,-2.404503778,1
29.unmapped,Vibrio campbellii,680,S,337,96,433,1.00E-04,malt,fem,-4,1
29.unmapped,Vibrio parahaemolyticus,670,S,189,369,558,0.00013,malt,fem,-3.886056648,1
29.unmapped,Vibrio natriegens,691,S,92,48,140,3.00E-05,malt,fem,-4.522878745,1
29.unmapped,Vibrio coralliilyticus,190893,S,118,12,130,3.00E-05,malt,fem,-4.522878745,1
29.unmapped,Vibrio anguillarum,55601,S,27,7,34,1.00E-05,malt,fem,-5,1
29.unmapped,Vibrio sp. dhg,2163016,S,11,13,24,1.00E-05,malt,fem,-5,1
29.unmapped,Photobacterium profundum,74109,S,579,87,666,0.00015,malt,fem,-3.823908741,1
29.unmapped,Photobacterium damselae,38293,S,299,105,404,9.00E-05,malt,fem,-4.045757491,1
29.unmapped,Photobacterium gaetbulicola,1295392,S,26,2,28,1.00E-05,malt,fem,-5,1
29.unmapped,Aliivibrio wodanis,80852,S,89,37,126,3.00E-05,malt,fem,-4.522878745,1
29.unmapped,Aliivibrio salmonicida,40269,S,74,32,106,2.00E-05,malt,fem,-4.698970004,1
29.unmapped,Grimontia hollisae,673,S,82,12,94,2.00E-05,malt,fem,-4.698970004,1
29.unmapped,Thiomicrospira cyclica,147268,S,415,278,693,0.00016,malt,fem,-3.795880017,1
29.unmapped,Thiomicrospira aerophila,92245,S,35,19,54,1.00E-05,malt,fem,-5,1
29.unmapped,Methylophaga nitratireducenticrescens,754476,S,46,292,338,8.00E-05,malt,fem,-4.096910013,1
29.unmapped,Methylophaga frappieri,754477,S,37,311,348,8.00E-05,malt,fem,-4.096910013,1
29.unmapped,Hydrogenovibrio crunogenus,39765,S,340,50,390,9.00E-05,malt,fem,-4.045757491,1
29.unmapped,Piscirickettsia salmonis,1238,S,84,10,94,2.00E-05,malt,fem,-4.698970004,1
29.unmapped,Francisella sp. FDC440,2007306,S,71,4,75,2.00E-05,malt,fem,-4.698970004,1
29.unmapped,Francisella tularensis,263,S,66,800,866,2.00E-04,malt,fem,-3.698970004,1
29.unmapped,Francisella sp. TX077310,573570,S,60,5,65,2.00E-05,malt,fem,-4.698970004,1
29.unmapped,Francisella sp. CA97-1460,1542390,S,50,5,55,1.00E-05,malt,fem,-5,1
29.unmapped,Francisella philomiragia,28110,S,21,23,44,1.00E-05,malt,fem,-5,1
29.unmapped,Allofrancisella guangzhouensis,594679,S,52,11,63,1.00E-05,malt,fem,-5,1
29.unmapped,Beggiatoa leptomitoformis,288004,S,482,52,534,0.00012,malt,fem,-3.920818754,1
29.unmapped,Thioploca ingrica,40754,S,139,60,199,5.00E-05,malt,fem,-4.301029996,1
29.unmapped,Steroidobacter denitrificans,465721,S,1970,769,2739,0.00064,malt,fem,-3.193820026,1
29.unmapped,Solimonas sp. K1W22B-7,2303331,S,794,94,888,0.00021,malt,fem,-3.677780705,1
29.unmapped,Sulfuricaulis limicola,1620215,S,600,210,810,0.00019,malt,fem,-3.721246399,1
29.unmapped,Sulfurifustis variabilis,1675686,S,486,177,663,0.00015,malt,fem,-3.823908741,1
29.unmapped,Acidiferrobacter sp. SPIII_3,1281578,S,254,33,287,7.00E-05,malt,fem,-4.15490196,1
29.unmapped,Immundisolibacter cernigliae,1810504,S,828,179,1007,0.00023,malt,fem,-3.638272164,1
29.unmapped,Gilliamella apicola,1196095,S,83,494,577,0.00013,malt,fem,-3.886056648,1
29.unmapped,Frischella perrara,1267021,S,12,123,135,3.00E-05,malt,fem,-4.522878745,1
29.unmapped,Dichelobacter nodosus,870,S,643,130,773,0.00018,malt,fem,-3.744727495,1
29.unmapped,Salinisphaera sp. LB1,2183911,S,96,5,101,2.00E-05,malt,fem,-4.698970004,1
29.unmapped,Devosia sp. I507,2083786,S,1858,2127,3985,0.00092,malt,fem,-3.036212173,1
29.unmapped,Devosia sp. A16,1736675,S,1552,2353,3905,0.00091,malt,fem,-3.040958608,1
29.unmapped,Devosia sp. H5989,1643450,S,285,552,837,0.00019,malt,fem,-3.721246399,1
29.unmapped,Rhodomicrobium vannielii,1069,S,3659,2022,5681,0.00132,malt,fem,-2.879426069,1
29.unmapped,Hyphomicrobium sp. MC1,717785,S,526,818,1344,0.00031,malt,fem,-3.508638306,1
29.unmapped,Hyphomicrobium denitrificans,53399,S,397,237,634,0.00015,malt,fem,-3.823908741,1
29.unmapped,Hyphomicrobium nitrativorans,1427356,S,324,349,673,0.00016,malt,fem,-3.795880017,1
29.unmapped,Rhodoplanes sp. Z2-YC6860,674703,S,1383,883,2266,0.00053,malt,fem,-3.27572413,1
29.unmapped,Candidatus Filomicrobium marinum,1608628,S,611,181,792,0.00018,malt,fem,-3.744727495,1
29.unmapped,Blastochloris viridis,1079,S,412,667,1079,0.00025,malt,fem,-3.602059991,1
29.unmapped,Pelagibacterium halotolerans,531813,S,293,371,664,0.00015,malt,fem,-3.823908741,1
29.unmapped,Maritalea myrionectae,454601,S,154,48,202,5.00E-05,malt,fem,-4.301029996,1
29.unmapped,Bradyrhizobium sp. SK17,2057741,S,378,1064,1442,0.00033,malt,fem,-3.48148606,1
29.unmapped,Bradyrhizobium erythrophlei,1437360,S,306,329,635,0.00015,malt,fem,-3.823908741,1
29.unmapped,Bradyrhizobium sp. BTAi1,288000,S,63,96,159,4.00E-05,malt,fem,-4.397940009,1
29.unmapped,Bradyrhizobium japonicum,375,S,39,4022,4061,0.00094,malt,fem,-3.026872146,1
29.unmapped,Bradyrhizobium lablabi,722472,S,38,346,384,9.00E-05,malt,fem,-4.045757491,1
29.unmapped,Bradyrhizobium ottawaense,931866,S,38,415,453,0.00011,malt,fem,-3.958607315,1
29.unmapped,Bradyrhizobium icense,1274631,S,36,52,88,2.00E-05,malt,fem,-4.698970004,1
29.unmapped,Bosea sp. AS-1,2015316,S,220,586,806,0.00019,malt,fem,-3.721246399,1
29.unmapped,Bosea sp. PAMC 26642,1792307,S,197,741,938,0.00022,malt,fem,-3.657577319,1
29.unmapped,Bosea sp. RAC05,1842539,S,86,398,484,0.00011,malt,fem,-3.958607315,1
29.unmapped,Rhodopseudomonas palustris,1076,S,896,2348,3244,0.00075,malt,fem,-3.124938737,1
29.unmapped,Variibacter gotjawalensis,1333996,S,393,264,657,0.00015,malt,fem,-3.823908741,1
29.unmapped,Bradyrhizobiaceae bacterium SG-6C,709797,S,212,488,700,0.00016,malt,fem,-3.795880017,1
29.unmapped,Nitrobacter hamburgensis,912,S,103,205,308,7.00E-05,malt,fem,-4.15490196,1
29.unmapped,Afipia sp. GAS231,1882747,S,10,114,124,3.00E-05,malt,fem,-4.522878745,1
29.unmapped,Methylobacterium sp. 17SD2-17,2202825,S,366,500,866,2.00E-04,malt,fem,-3.698970004,1
29.unmapped,Methylobacterium sp. 4-46,426117,S,172,211,383,9.00E-05,malt,fem,-4.045757491,1
29.unmapped,Methylobacterium sp. 17Sr1-28,2202827,S,148,334,482,0.00011,malt,fem,-3.958607315,1
29.unmapped,Methylobacterium sp. 17Sr1-1,2202826,S,104,230,334,8.00E-05,malt,fem,-4.096910013,1
29.unmapped,Methylobacterium nodulans,114616,S,55,49,104,2.00E-05,malt,fem,-4.698970004,1
29.unmapped,Methylobacterium radiotolerans,31998,S,53,588,641,0.00015,malt,fem,-3.823908741,1
29.unmapped,Methylobacterium sp. C1,1479019,S,51,691,742,0.00017,malt,fem,-3.769551079,1
29.unmapped,Methylobacterium currus,2051553,S,19,66,85,2.00E-05,malt,fem,-4.698970004,1
29.unmapped,Methylobacterium sp. 17Sr1-43,2202828,S,18,37,55,1.00E-05,malt,fem,-5,1
29.unmapped,Methylobacterium sp. DM1,2067957,S,17,282,299,7.00E-05,malt,fem,-4.15490196,1
29.unmapped,Methylobacterium sp. XJLM,1826873,S,13,549,562,0.00013,malt,fem,-3.886056648,1
29.unmapped,Methylobacterium sp. AMS5,925818,S,12,349,361,8.00E-05,malt,fem,-4.096910013,1
29.unmapped,Methylobacterium phyllosphaerae,418223,S,11,109,120,3.00E-05,malt,fem,-4.522878745,1
29.unmapped,Microvirga sp. 17 mud 1-3,2082949,S,819,1186,2005,0.00047,malt,fem,-3.327902142,1
29.unmapped,Microvirga ossetica,1882682,S,45,40,85,2.00E-05,malt,fem,-4.698970004,1
29.unmapped,Methylorubrum extorquens,408,S,13,447,460,0.00011,malt,fem,-3.958607315,1
29.unmapped,Agrobacterium vitis,373,S,402,273,675,0.00016,malt,fem,-3.795880017,1
29.unmapped,Agrobacterium sp. RAC06,1842536,S,190,266,456,0.00011,malt,fem,-3.958607315,1
29.unmapped,Agrobacterium tumefaciens,358,S,117,363,480,0.00011,malt,fem,-3.958607315,1
29.unmapped,Rhizobium sp. NT-26,1125847,S,97,186,283,7.00E-05,malt,fem,-4.15490196,1
29.unmapped,Rhizobium leguminosarum,384,S,52,168,220,5.00E-05,malt,fem,-4.301029996,1
29.unmapped,Rhizobium favelukesii,348824,S,42,97,139,3.00E-05,malt,fem,-4.522878745,1
29.unmapped,Rhizobium tropici,398,S,37,88,125,3.00E-05,malt,fem,-4.522878745,1
29.unmapped,Rhizobium sp. NXC24,2048897,S,34,59,93,2.00E-05,malt,fem,-4.698970004,1
29.unmapped,Rhizobium sp. ACO-34A,1571470,S,23,31,54,1.00E-05,malt,fem,-5,1
29.unmapped,Neorhizobium sp. NCHU2750,1825976,S,76,317,393,9.00E-05,malt,fem,-4.045757491,1
29.unmapped,Neorhizobium galegae,399,S,33,25,58,1.00E-05,malt,fem,-5,1
29.unmapped,Neorhizobium sp. SOG26,2060726,S,15,26,41,1.00E-05,malt,fem,-5,1
29.unmapped,Candidatus Liberibacter asiaticus,34021,S,208,567,775,0.00018,malt,fem,-3.744727495,1
29.unmapped,Candidatus Liberibacter solanacearum,556287,S,165,54,219,5.00E-05,malt,fem,-4.301029996,1
29.unmapped,Candidatus Liberibacter africanus,34020,S,110,45,155,4.00E-05,malt,fem,-4.397940009,1
29.unmapped,Liberibacter crescens,1273132,S,55,26,81,2.00E-05,malt,fem,-4.698970004,1
29.unmapped,Candidatus Liberibacter americanus,309868,S,31,11,42,1.00E-05,malt,fem,-5,1
29.unmapped,Sinorhizobium sp. RAC02,1842534,S,95,184,279,6.00E-05,malt,fem,-4.22184875,1
29.unmapped,Sinorhizobium fredii,380,S,72,654,726,0.00017,malt,fem,-3.769551079,1
29.unmapped,Sinorhizobium meliloti,382,S,18,32,50,1.00E-05,malt,fem,-5,1
29.unmapped,Ensifer adhaerens,106592,S,183,299,482,0.00011,malt,fem,-3.958607315,1
29.unmapped,Shinella sp. HZN7,879274,S,136,812,948,0.00022,malt,fem,-3.657577319,1
