name,rank,id,species
Bacteria,superkingdom,2,Verrucomicrobia bacterium IMCC26134
PVC group,clade,1783257,Verrucomicrobia bacterium IMCC26134
Verrucomicrobia,phylum,74201,Verrucomicrobia bacterium IMCC26134
unclassified Verrucomicrobia,no rank,417295,Verrucomicrobia bacterium IMCC26134
Verrucomicrobia bacterium IMCC26134,species,1637999,Verrucomicrobia bacterium IMCC26134
cellular organisms,no rank,131567,Verrucomicrobia bacterium
Bacteria,superkingdom,2,Verrucomicrobia bacterium
PVC group,clade,1783257,Verrucomicrobia bacterium
Verrucomicrobia,phylum,74201,Verrucomicrobia bacterium
unclassified Verrucomicrobia,no rank,417295,Verrucomicrobia bacterium
Verrucomicrobia bacterium,species,2026799,Verrucomicrobia bacterium
cellular organisms,no rank,131567,Candidatus Xiphinematobacter sp. Idaho Grape
Bacteria,superkingdom,2,Candidatus Xiphinematobacter sp. Idaho Grape
PVC group,clade,1783257,Candidatus Xiphinematobacter sp. Idaho Grape
Verrucomicrobia,phylum,74201,Candidatus Xiphinematobacter sp. Idaho Grape
Spartobacteria,class,134549,Candidatus Xiphinematobacter sp. Idaho Grape
Candidatus Xiphinematobacter,genus,134550,Candidatus Xiphinematobacter sp. Idaho Grape
unclassified Candidatus Xiphinematobacter,no rank,2648876,Candidatus Xiphinematobacter sp. Idaho Grape
Candidatus Xiphinematobacter sp. Idaho Grape,species,1704307,Candidatus Xiphinematobacter sp. Idaho Grape
cellular organisms,no rank,131567,Rhodopirellula baltica
Bacteria,superkingdom,2,Rhodopirellula baltica
PVC group,clade,1783257,Rhodopirellula baltica
Planctomycetota,phylum,203682,Rhodopirellula baltica
Planctomycetia,class,203683,Rhodopirellula baltica
Pirellulales,order,2691354,Rhodopirellula baltica
Pirellulaceae,family,2691357,Rhodopirellula baltica
Rhodopirellula,genus,265488,Rhodopirellula baltica
Rhodopirellula baltica,species,265606,Rhodopirellula baltica
cellular organisms,no rank,131567,Thermogutta terrifontis
Bacteria,superkingdom,2,Thermogutta terrifontis
PVC group,clade,1783257,Thermogutta terrifontis
Planctomycetota,phylum,203682,Thermogutta terrifontis
Planctomycetia,class,203683,Thermogutta terrifontis
Pirellulales,order,2691354,Thermogutta terrifontis
Thermoguttaceae,family,2691358,Thermogutta terrifontis
Thermogutta,genus,1676125,Thermogutta terrifontis
Thermogutta terrifontis,species,1331910,Thermogutta terrifontis
cellular organisms,no rank,131567,Pirellula staleyi
Bacteria,superkingdom,2,Pirellula staleyi
PVC group,clade,1783257,Pirellula staleyi
Planctomycetota,phylum,203682,Pirellula staleyi
Planctomycetia,class,203683,Pirellula staleyi
Pirellulales,order,2691354,Pirellula staleyi
Pirellulaceae,family,2691357,Pirellula staleyi
Pirellula,genus,123,Pirellula staleyi
Pirellula staleyi,species,125,Pirellula staleyi
cellular organisms,no rank,131567,Fuerstia marisgermanicae
Bacteria,superkingdom,2,Fuerstia marisgermanicae
PVC group,clade,1783257,Fuerstia marisgermanicae
Planctomycetota,phylum,203682,Fuerstia marisgermanicae
Planctomycetia,class,203683,Fuerstia marisgermanicae
Planctomycetales,order,112,Fuerstia marisgermanicae
Planctomycetaceae,family,126,Fuerstia marisgermanicae
Fuerstiella,genus,1936111,Fuerstia marisgermanicae
Fuerstiella marisgermanici,species,1891926,Fuerstia marisgermanicae
cellular organisms,no rank,131567,Planctopirus limnophila
Bacteria,superkingdom,2,Planctopirus limnophila
PVC group,clade,1783257,Planctopirus limnophila
Planctomycetota,phylum,203682,Planctopirus limnophila
Planctomycetia,class,203683,Planctopirus limnophila
Planctomycetales,order,112,Planctopirus limnophila
Planctomycetaceae,family,126,Planctopirus limnophila
Planctopirus,genus,1649480,Planctopirus limnophila
Planctopirus limnophila,species,120,Planctopirus limnophila
cellular organisms,no rank,131567,Planctomyces sp. SH-PL14
Bacteria,superkingdom,2,Planctomyces sp. SH-PL14
PVC group,clade,1783257,Planctomyces sp. SH-PL14
Planctomycetota,phylum,203682,Planctomyces sp. SH-PL14
Planctomycetia,class,203683,Planctomyces sp. SH-PL14
Planctomycetales,order,112,Planctomyces sp. SH-PL14
Planctomycetaceae,family,126,Planctomyces sp. SH-PL14
Planctomyces,genus,118,Planctomyces sp. SH-PL14
unclassified Planctomyces,no rank,2648843,Planctomyces sp. SH-PL14
Planctomyces sp. SH-PL14,species,1632864,Planctomyces sp. SH-PL14
cellular organisms,no rank,131567,Planctomyces sp. SH-PL62
Bacteria,superkingdom,2,Planctomyces sp. SH-PL62
PVC group,clade,1783257,Planctomyces sp. SH-PL62
Planctomycetota,phylum,203682,Planctomyces sp. SH-PL62
Planctomycetia,class,203683,Planctomyces sp. SH-PL62
Planctomycetales,order,112,Planctomyces sp. SH-PL62
Planctomycetaceae,family,126,Planctomyces sp. SH-PL62
Planctomyces,genus,118,Planctomyces sp. SH-PL62
unclassified Planctomyces,no rank,2648843,Planctomyces sp. SH-PL62
Planctomyces sp. SH-PL62,species,1636152,Planctomyces sp. SH-PL62
cellular organisms,no rank,131567,Rubinisphaera brasiliensis
Bacteria,superkingdom,2,Rubinisphaera brasiliensis
PVC group,clade,1783257,Rubinisphaera brasiliensis
Planctomycetota,phylum,203682,Rubinisphaera brasiliensis
Planctomycetia,class,203683,Rubinisphaera brasiliensis
Planctomycetales,order,112,Rubinisphaera brasiliensis
Planctomycetaceae,family,126,Rubinisphaera brasiliensis
Rubinisphaera,genus,1649490,Rubinisphaera brasiliensis
Rubinisphaera brasiliensis,species,119,Rubinisphaera brasiliensis
cellular organisms,no rank,131567,Gemmata obscuriglobus
Bacteria,superkingdom,2,Gemmata obscuriglobus
PVC group,clade,1783257,Gemmata obscuriglobus
Planctomycetota,phylum,203682,Gemmata obscuriglobus
Planctomycetia,class,203683,Gemmata obscuriglobus
Gemmatales,order,2691355,Gemmata obscuriglobus
Gemmataceae,family,1914233,Gemmata obscuriglobus
Gemmata,genus,113,Gemmata obscuriglobus
Gemmata obscuriglobus,species,114,Gemmata obscuriglobus
cellular organisms,no rank,131567,Gemmata sp. SH-PL17
Bacteria,superkingdom,2,Gemmata sp. SH-PL17
PVC group,clade,1783257,Gemmata sp. SH-PL17
Planctomycetota,phylum,203682,Gemmata sp. SH-PL17
Planctomycetia,class,203683,Gemmata sp. SH-PL17
Gemmatales,order,2691355,Gemmata sp. SH-PL17
Gemmataceae,family,1914233,Gemmata sp. SH-PL17
Gemmata,genus,113,Gemmata sp. SH-PL17
unclassified Gemmata,no rank,2622970,Gemmata sp. SH-PL17
Gemmata sp. SH-PL17,species,1630693,Gemmata sp. SH-PL17
cellular organisms,no rank,131567,Singulisphaera acidiphila
Bacteria,superkingdom,2,Singulisphaera acidiphila
PVC group,clade,1783257,Singulisphaera acidiphila
Planctomycetota,phylum,203682,Singulisphaera acidiphila
Planctomycetia,class,203683,Singulisphaera acidiphila
Isosphaerales,order,2691356,Singulisphaera acidiphila
Isosphaeraceae,family,1763524,Singulisphaera acidiphila
Singulisphaera,genus,466152,Singulisphaera acidiphila
Singulisphaera acidiphila,species,466153,Singulisphaera acidiphila
cellular organisms,no rank,131567,Paludisphaera borealis
Bacteria,superkingdom,2,Paludisphaera borealis
PVC group,clade,1783257,Paludisphaera borealis
Planctomycetota,phylum,203682,Paludisphaera borealis
Planctomycetia,class,203683,Paludisphaera borealis
Isosphaerales,order,2691356,Paludisphaera borealis
Isosphaeraceae,family,1763524,Paludisphaera borealis
Paludisphaera,genus,1763521,Paludisphaera borealis
Paludisphaera borealis,species,1387353,Paludisphaera borealis
cellular organisms,no rank,131567,Isosphaera pallida
Bacteria,superkingdom,2,Isosphaera pallida
PVC group,clade,1783257,Isosphaera pallida
Planctomycetota,phylum,203682,Isosphaera pallida
Planctomycetia,class,203683,Isosphaera pallida
Isosphaerales,order,2691356,Isosphaera pallida
Isosphaeraceae,family,1763524,Isosphaera pallida
Isosphaera,genus,127,Isosphaera pallida
Isosphaera pallida,species,128,Isosphaera pallida
cellular organisms,no rank,131567,Candidatus Kuenenia stuttgartiensis
Bacteria,superkingdom,2,Candidatus Kuenenia stuttgartiensis
PVC group,clade,1783257,Candidatus Kuenenia stuttgartiensis
Planctomycetota,phylum,203682,Candidatus Kuenenia stuttgartiensis
Candidatus Brocadiia,class,2517206,Candidatus Kuenenia stuttgartiensis
Candidatus Brocadiales,order,1127829,Candidatus Kuenenia stuttgartiensis
Candidatus Brocadiaceae,family,1127830,Candidatus Kuenenia stuttgartiensis
Candidatus Kuenenia,genus,380738,Candidatus Kuenenia stuttgartiensis
Candidatus Kuenenia stuttgartiensis,species,174633,Candidatus Kuenenia stuttgartiensis
cellular organisms,no rank,131567,Phycisphaera mikurensis
Bacteria,superkingdom,2,Phycisphaera mikurensis
PVC group,clade,1783257,Phycisphaera mikurensis
Planctomycetota,phylum,203682,Phycisphaera mikurensis
Phycisphaerae,class,666505,Phycisphaera mikurensis
Phycisphaerales,order,666506,Phycisphaera mikurensis
Phycisphaeraceae,family,666507,Phycisphaera mikurensis
Phycisphaera,genus,666508,Phycisphaera mikurensis
Phycisphaera mikurensis,species,547188,Phycisphaera mikurensis
cellular organisms,no rank,131567,Parachlamydia acanthamoebae
Bacteria,superkingdom,2,Parachlamydia acanthamoebae
PVC group,clade,1783257,Parachlamydia acanthamoebae
Chlamydiae,phylum,204428,Parachlamydia acanthamoebae
Chlamydiia,class,204429,Parachlamydia acanthamoebae
Parachlamydiales,order,1963360,Parachlamydia acanthamoebae
Parachlamydiaceae,family,92713,Parachlamydia acanthamoebae
Parachlamydia,genus,83551,Parachlamydia acanthamoebae
Parachlamydia acanthamoebae,species,83552,Parachlamydia acanthamoebae
cellular organisms,no rank,131567,Simkania negevensis
Bacteria,superkingdom,2,Simkania negevensis
PVC group,clade,1783257,Simkania negevensis
Chlamydiae,phylum,204428,Simkania negevensis
Chlamydiia,class,204429,Simkania negevensis
Parachlamydiales,order,1963360,Simkania negevensis
Simkaniaceae,family,92712,Simkania negevensis
Simkania,genus,34093,Simkania negevensis
Simkania negevensis,species,83561,Simkania negevensis
cellular organisms,no rank,131567,Kiritimatiella glycovorans
Bacteria,superkingdom,2,Kiritimatiella glycovorans
PVC group,clade,1783257,Kiritimatiella glycovorans
Kiritimatiellaeota,phylum,134625,Kiritimatiella glycovorans
Kiritimatiellae,class,1921781,Kiritimatiella glycovorans
Kiritimatiellales,order,1921782,Kiritimatiella glycovorans
Kiritimatiellaceae,family,1921783,Kiritimatiella glycovorans
Kiritimatiella,genus,1921784,Kiritimatiella glycovorans
Kiritimatiella glycovorans,species,1307763,Kiritimatiella glycovorans
cellular organisms,no rank,131567,Victivallales bacterium CCUG 44730
Bacteria,superkingdom,2,Victivallales bacterium CCUG 44730
PVC group,clade,1783257,Victivallales bacterium CCUG 44730
Lentisphaerae,phylum,256845,Victivallales bacterium CCUG 44730
Lentisphaeria,class,1313211,Victivallales bacterium CCUG 44730
Victivallales,order,278082,Victivallales bacterium CCUG 44730
unclassified Victivallales,no rank,1674876,Victivallales bacterium CCUG 44730
Victivallales bacterium CCUG 44730,species,2094242,Victivallales bacterium CCUG 44730
cellular organisms,no rank,131567,Candidatus Solibacter usitatus
Bacteria,superkingdom,2,Candidatus Solibacter usitatus
Acidobacteria,phylum,57723,Candidatus Solibacter usitatus
Acidobacteriia,class,204432,Candidatus Solibacter usitatus
Bryobacterales,order,332160,Candidatus Solibacter usitatus
Solibacteraceae,family,332161,Candidatus Solibacter usitatus
Candidatus Solibacter,genus,332162,Candidatus Solibacter usitatus
Candidatus Solibacter usitatus,species,332163,Candidatus Solibacter usitatus
cellular organisms,no rank,131567,Luteitalea pratensis
Bacteria,superkingdom,2,Luteitalea pratensis
Acidobacteria,phylum,57723,Luteitalea pratensis
Vicinamibacteria,class,1813735,Luteitalea pratensis
Vicinamibacterales,order,2910145,Luteitalea pratensis
Vicinamibacteraceae,family,2211325,Luteitalea pratensis
Luteitalea,genus,2004797,Luteitalea pratensis
Luteitalea pratensis,species,1855912,Luteitalea pratensis
cellular organisms,no rank,131567,Acidobacterium capsulatum
Bacteria,superkingdom,2,Acidobacterium capsulatum
Acidobacteria,phylum,57723,Acidobacterium capsulatum
Acidobacteriia,class,204432,Acidobacterium capsulatum
Acidobacteriales,order,204433,Acidobacterium capsulatum
Acidobacteriaceae,family,204434,Acidobacterium capsulatum
Acidobacterium,genus,33973,Acidobacterium capsulatum
Acidobacterium capsulatum,species,33075,Acidobacterium capsulatum
cellular organisms,no rank,131567,Candidatus Koribacter versatilis
Bacteria,superkingdom,2,Candidatus Koribacter versatilis
Acidobacteria,phylum,57723,Candidatus Koribacter versatilis
Acidobacteriia,class,204432,Candidatus Koribacter versatilis
Acidobacteriales,order,204433,Candidatus Koribacter versatilis
Acidobacteriaceae,family,204434,Candidatus Koribacter versatilis
Candidatus Koribacter,genus,658061,Candidatus Koribacter versatilis
Candidatus Koribacter versatilis,species,658062,Candidatus Koribacter versatilis
cellular organisms,no rank,131567,Granulicella tundricola
Bacteria,superkingdom,2,Granulicella tundricola
Acidobacteria,phylum,57723,Granulicella tundricola
Acidobacteriia,class,204432,Granulicella tundricola
Acidobacteriales,order,204433,Granulicella tundricola
Acidobacteriaceae,family,204434,Granulicella tundricola
Granulicella,genus,940557,Granulicella tundricola
Granulicella tundricola,species,940615,Granulicella tundricola
cellular organisms,no rank,131567,Granulicella mallensis
Bacteria,superkingdom,2,Granulicella mallensis
Acidobacteria,phylum,57723,Granulicella mallensis
Acidobacteriia,class,204432,Granulicella mallensis
Acidobacteriales,order,204433,Granulicella mallensis
Acidobacteriaceae,family,204434,Granulicella mallensis
Granulicella,genus,940557,Granulicella mallensis
Granulicella mallensis,species,940614,Granulicella mallensis
cellular organisms,no rank,131567,Acidobacteriaceae bacterium SBC82
Bacteria,superkingdom,2,Acidobacteriaceae bacterium SBC82
Acidobacteria,phylum,57723,Acidobacteriaceae bacterium SBC82
Acidobacteriia,class,204432,Acidobacteriaceae bacterium SBC82
Acidobacteriales,order,204433,Acidobacteriaceae bacterium SBC82
Acidobacteriaceae,family,204434,Acidobacteriaceae bacterium SBC82
Acidisarcina,genus,2608728,Acidobacteriaceae bacterium SBC82
Acidisarcina polymorpha,species,2211140,Acidobacteriaceae bacterium SBC82
cellular organisms,no rank,131567,Terriglobus roseus
Bacteria,superkingdom,2,Terriglobus roseus
Acidobacteria,phylum,57723,Terriglobus roseus
Acidobacteriia,class,204432,Terriglobus roseus
Acidobacteriales,order,204433,Terriglobus roseus
Acidobacteriaceae,family,204434,Terriglobus roseus
Terriglobus,genus,392733,Terriglobus roseus
Terriglobus roseus,species,392734,Terriglobus roseus
cellular organisms,no rank,131567,Chloracidobacterium thermophilum
Bacteria,superkingdom,2,Chloracidobacterium thermophilum
Acidobacteria,phylum,57723,Chloracidobacterium thermophilum
Blastocatellia,class,1562566,Chloracidobacterium thermophilum
Chloracidobacterium,genus,458032,Chloracidobacterium thermophilum
Chloracidobacterium thermophilum,species,458033,Chloracidobacterium thermophilum
cellular organisms,no rank,131567,Nitrospira japonica
Bacteria,superkingdom,2,Nitrospira japonica
Nitrospirae,phylum,40117,Nitrospira japonica
Nitrospira,class,203693,Nitrospira japonica
Nitrospirales,order,189778,Nitrospira japonica
Nitrospiraceae,family,189779,Nitrospira japonica
Nitrospira,genus,1234,Nitrospira japonica
Nitrospira japonica,species,1325564,Nitrospira japonica
cellular organisms,no rank,131567,Nitrospira defluvii
Bacteria,superkingdom,2,Nitrospira defluvii
Nitrospirae,phylum,40117,Nitrospira defluvii
Nitrospira,class,203693,Nitrospira defluvii
Nitrospirales,order,189778,Nitrospira defluvii
Nitrospiraceae,family,189779,Nitrospira defluvii
Nitrospira,genus,1234,Nitrospira defluvii
Nitrospira defluvii,species,330214,Nitrospira defluvii
cellular organisms,no rank,131567,Nitrospira moscoviensis
Bacteria,superkingdom,2,Nitrospira moscoviensis
Nitrospirae,phylum,40117,Nitrospira moscoviensis
Nitrospira,class,203693,Nitrospira moscoviensis
Nitrospirales,order,189778,Nitrospira moscoviensis
Nitrospiraceae,family,189779,Nitrospira moscoviensis
Nitrospira,genus,1234,Nitrospira moscoviensis
Nitrospira moscoviensis,species,42253,Nitrospira moscoviensis
cellular organisms,no rank,131567,Candidatus Nitrospira inopinata
Bacteria,superkingdom,2,Candidatus Nitrospira inopinata
Nitrospirae,phylum,40117,Candidatus Nitrospira inopinata
Nitrospira,class,203693,Candidatus Nitrospira inopinata
Nitrospirales,order,189778,Candidatus Nitrospira inopinata
Nitrospiraceae,family,189779,Candidatus Nitrospira inopinata
Nitrospira,genus,1234,Candidatus Nitrospira inopinata
Candidatus Nitrospira inopinata,species,1715989,Candidatus Nitrospira inopinata
cellular organisms,no rank,131567,Treponema brennaborense
Bacteria,superkingdom,2,Treponema brennaborense
Spirochaetes,phylum,203691,Treponema brennaborense
Spirochaetia,class,203692,Treponema brennaborense
Spirochaetales,order,136,Treponema brennaborense
Treponemataceae,family,2845253,Treponema brennaborense
Treponema,genus,157,Treponema brennaborense
Treponema brennaborense,species,81028,Treponema brennaborense
cellular organisms,no rank,131567,Treponema
Bacteria,superkingdom,2,Treponema
Spirochaetes,phylum,203691,Treponema
Spirochaetia,class,203692,Treponema
Spirochaetales,order,136,Treponema
